COILNU,PRODUCE_DATE,CUST,SLAB_QUALITY,ENDUSE,HNSPDI,WNSPDI,QUASTR,OPCCO,TEM_DIS,TEM_TDIS,UNI_DIS,UNI_TDIS,COMQUA,SLABTH,SLABWI,SLABWE,SLFUTI,RECODE,PASSNR,RMEXTG,HBA,DLBA,NSETU2,INDFAM,TUDES,TAVDES,TUFAMF,FPTF,FTGM,PLAMF1,PLAMF2,PLAMF3,PLAMF4,PLAMF5,PLAMF6,PLAMF7,TEMTAR,PSRCMS1,PSRCMS2,PSRCMS3,PSRCMS4,PSRCMS5,PSRCMS6,PSRCMS7,LRSSPY1,LRSSPY2,LRSSPY3,LRSSPY4,LRSSPY5,LRSSPY6,LRSSPY7,LRFSPY1,LRFSPY2,LRFSPY3,LRFSPY4,LRFSPY5,LRFSPY6,LRFSPY7,LSP_Head,LSP_Body,LSP_Tail,Des_Set,Des_Act,Entry_Head,Entry_Body,Entry_Tail,LFATU,LCAMPRSRT,LAGFMT,LAGCLT,LCBXON,DM1TGM,XVPTF1,XVPTF8,PSDRFT1,PSDRFT2,PSDRFT3,PSDRFT4,PSDRFT5,PSDRFT6,PSDRFT7,RIDAMF1,RIDAMF2,RIDAMF3,RIDAMF4,RIDAMF5,RIDAMF6,RIDAMF7,CONDITION,DateOutFur,LSB_Range,ENB_Range,BAR_Range,FurTime_R,TemDis_R,UNIDIS_R,ENTRY_R,EXIT_R,DRAFT_R,FT_AvgHead,FT_AvgBody,FT_AvgTail,CT_AvgHead,CT_AvgBody,CT_AvgTail,ENTSTD,CORPSR_M1,CORPSR_M2,CORPSR_M3,CORPSR_M4,CORPSR_M5,CORPSR_M6,CORPSR_M7,CD1,CD2,CD3,CD4,CD5,INSPECTOR1,INSPECTOR2,INSPECTOR3,INSPECTOR4,INSPECTOR5,FTH_Group,FTB_Group,FTT_Group,CTH_Group,CTB_Group,CTT_Group,TDIS_UTOL,TDIS_LTOL,LP_UTOL,LP_LTOL,ENT_UTOL,ENT_LTOL,FT_UTOL,FT_LTOL,CT_UTOL,CT_LTOL,RMCUR_UTOL,DELTA_T_H,DELTA_T_B,DELTA_T_T,DELTA_T_UTOL,DELTA_T_LTOL,FT_HEAD,FT_BODY,FT_TAIL,CT_HEAD,CT_BODY,CT_TAIL,SLPRNU,WCONENT1,WCONENT2,DESCALE_FM1,DESCALE_FM2,BARStd,CBTHSP,CBRUSP,DESCH1_MIN,DESCH1_MAX,DESCH2_MIN,DESCH2_MAX,DESCH_TOL,COOLING_STARTEGY,INTER_S,INTER_A,FLG_SPEED,DescaleCondition,HTWOFR,Off_SPEC,WRVERF,WRVERR,SPREFM,SPRFIN,LARGDE,TNVTRP1,TNVTRP2,TNVTRP3,TNVTRP4,TNVTRP5,TNVTRP6,TNVTRP7,DURPTF,DURAMF,TICSME,RMWAMF,BARWID_F,PSDRFT,PESPAD,AIM_WID,DateInFur,PESOCO,DateWei,PESBRA,TUSBHM,TUSBTM,FCENUM,HYPOWT,TAIL_HIT,WaterStain,HighTemp,Product,Thickness_Interval,Width_Interval,NPI_WaterStain,NPI_HighTemp,Unclear,NPI_Unclear,HDFBTH,HDFBTB,HDFBTT,HDFBBH,HDFBBB,HDFBBT,BlackBand,NPI_BlackBand
1257730251,20250727,TMTS,CG167,SDX,15.00,1219,CG157,0,1241,1245,11,25,SS400,250,1295,22278,3.39,7,7,40,40.12,55152,1,3,810,560,830,4715,4668,2964,2344,2288,1246,1429,1125,0,1050,1.60,1.90,2.30,2.70,2.70,2.70,2.70,0,0,0,0,0,0,0,0,0,0,0,0,,,1090,1063,1079,0,0,1052,1010,1024,F,F,T,T,USED CB,599,0.91,2.40,32.54,37.19,34.86,30.21,27.89,25.57,25.03,0.24,0.20,0.18,0.10,0.09,0.07,0.00,T5W2FT1OTST3P7I3T,27/07/2025 21:42,1061 - 1080,1001 - 1020,39-40,3.21-3.40,1241-1250,10-Dec,0.91-1.00,.LE. 3.00,.LE. 80,28,3,9,81,34,78,970,7519,8894,9057,9683,10199,10583,12431,702,,,,,,,,,,821 - 840,801 - 820,801 - 820,641 - 660,581 - 600,621 - 640,1265,1225,1070,1030,990,950,840,780,590,530,16000,198,219,181,280,220,641,594,638,640,594,637,TC25495090,F,F,T,T,40,2.5,4.5,155,181,155,180,155,1,10,10,F,_______,0,0,-8.61,-7.40,-5.73,-5.39,1229,0.5,0.5,0.5,0.5,0.5,0.5,1,0.73,0.74,1027,1250.89,1252.78,25.03,1234.32,10,27/07/2025 18:18,21.925,27/07/2025 22:05,22255,1058,1071,1,0,F,0,0,CutSheet,12.01 - 16.00,1201 - 1300,0,0,0,0,18,18,15,37,37,32,0,0
1257730261,20250727,TMTS,CG167,SDX,15.00,1219,CG157,12,1241,1245,1,25,SS400,250,1300,22385,3.39,7,7,40,39.89,55532,1,3,810,560,837,4632,4475,3012,2197,2203,1113,1404,1055,0,1050,1.60,1.90,2.30,2.70,2.70,2.70,2.70,0,0,0,0,0,0,0,0,0,0,0,0,,,1078,1067,1085,0,0,1059,1016,1021,F,F,T,T,USED CB,590,0.91,2.40,32.54,37.19,34.86,30.21,27.89,25.57,25.03,0.25,0.20,0.19,0.10,0.09,0.06,0.00,T5W2FT1OTST3P7I3T,27/07/2025 21:48,1061 - 1080,1001 - 1020,39-40,3.21-3.40,1241-1250,.LE. 6,0.91-1.00,.LE. 3.00,.LE. 80,36,4,6,75,37,80,970,7528,8909,9078,9701,10202,10589,12437,138,313,,,,,,,,,841 - 860,801 - 820,801 - 820,621 - 640,581 - 600,621 - 640,1265,1225,1070,1030,990,950,840,780,590,530,16000,211,217,177,280,220,635,597,640,635,597,639,TC25495050,F,F,T,T,40,2.5,4.5,155,181,155,180,155,1,10,10,F,_______,1,0,-8.52,-7.68,-5.33,-6.18,1230,0.5,0.5,0.5,0.5,0.5,0.5,1,0.73,0.72,1038,1251.51,1252.56,25.03,1234.42,10,27/07/2025 18:25,21.975,27/07/2025 22:12,22340,1062,1084,1,0,F,0,0,CutSheet,12.01 - 16.00,1201 - 1300,0,0,0,0,18,16,15,37,36,32,0,0
1257730271,20250727,TMTS,CG167,SDX,15.00,1219,CG157,12,1239,1245,8,25,SS400,250,1295,21979,3.38,7,7,40,40.23,54368,1,3,810,560,824,4769,4792,3055,2395,2323,1293,1437,1174,0,1050,1.60,1.90,2.30,2.70,2.70,2.70,2.70,0,0,0,0,0,0,0,0,0,0,0,0,,,1084,1061,1073,0,0,1052,1006,1021,F,F,T,T,USED CB,583,0.90,2.40,32.54,37.19,34.86,30.21,27.89,25.57,25.03,0.25,0.20,0.19,0.10,0.09,0.07,0.00,T5W2FT1OTST3P7I3T,27/07/2025 21:55,1061 - 1080,1001 - 1020,39-40,3.21-3.40,1231-1240,07-Sep,0.81-0.90,.LE. 3.00,.LE. 80,24,-4,3,74,29,82,970,7557,8943,9111,9754,10258,10606,12447,112,702,,,,,,,,,821 - 840,801 - 820,801 - 820,621 - 640,581 - 600,641 - 660,1265,1225,1070,1030,990,950,840,780,590,530,16000,200,217,171,280,220,634,589,642,633,588,642,TC25498050,F,F,T,T,40,2.5,4.5,155,181,155,180,155,1,10,10,F,_______,1,0,-8.58,-7.82,-5.78,-5.34,1230,0.5,0.5,0.5,0.5,0.5,0.5,1,0.73,0.75,1027,1251.96,1253.13,25.03,1234.60,10,27/07/2025 18:31,21.57,27/07/2025 22:24,21910,1058,1067,1,0,F,0,0,CutSheet,12.01 - 16.00,1201 - 1300,0,0,0,0,18,18,15,37,37,34,0,0
1257730281,20250727,TMTS,CG167,SDX,15.00,1219,CG157,12,1235,1245,6,25,SS400,250,1300,22278,3.38,7,7,40,39.85,55514,1,3,810,560,831,4735,4564,3020,2226,2231,1142,1427,1043,0,1050,1.60,1.90,2.30,2.70,2.70,2.70,2.70,0,0,0,0,0,0,0,0,0,0,0,0,,,1079,1063,1080,0,0,1052,1010,1018,F,F,T,T,USED CB,586,0.91,2.40,32.54,37.19,34.86,30.21,27.89,25.57,25.03,0.25,0.20,0.19,0.10,0.09,0.06,0.00,T5W2FT1OTST3P7I3T,27/07/2025 22:01,1061 - 1080,1001 - 1020,39-40,3.21-3.40,1231-1240,.LE. 6,0.91-1.00,.LE. 3.00,.LE. 80,29,-4,0,74,26,73,970,7621,9021,9198,9882,10387,10643,12503,112,138,,,,,,,,,821 - 840,801 - 820,801 - 820,621 - 640,581 - 600,621 - 640,1265,1225,1070,1030,990,950,840,780,590,530,16000,205,220,177,280,220,634,586,633,633,586,632,TC25495100,F,F,T,T,40,2.5,4.5,155,181,155,180,155,1,10,10,F,_______,1.5,0,-8.58,-8.05,-5.41,-5.67,1230.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0.73,0.72,1031,1252.10,1252.89,25.03,1234.37,10,27/07/2025 18:38,21.975,27/07/2025 22:33,22330,1061,1080,1,0,F,0,0,CutSheet,12.01 - 16.00,1201 - 1300,0,0,0,0,18,17,16,37,36,32,0,0
1257730291,20250727,TMTS,CG167,SDX,16.00,1219,CG157,0,1234,1245,13,25,SS400,250,1290,22220,3.41,7,7,40,40.14,54685,1,3,810,560,854,4151,4153,2972,0,2505,2037,1819,1902,0,1050,1.60,1.90,2.30,2.70,2.70,2.70,2.70,0,0,0,0,0,0,0,0,0,0,0,0,,,1092,1064,1084,0,0,1052,1009,1026,F,T,T,T,USED CB,583,0.95,2.35,32.54,37.19,34.86,30.21,27.89,25.57,25.03,0.26,0.00,0.19,0.15,0.13,0.11,0.00,T5W2FT1OTST3P7I3T,27/07/2025 22:07,1061 - 1080,1001 - 1020,39-40,3.41-3.60,1231-1240,13-15,0.91-1.00,.LE. 3.00,.LE. 80,54,18,32,73,16,53,970,7607,9020,9224,9926,10380,10642,12500,112,,,,,,,,,,861 - 880,821 - 840,841 - 860,621 - 640,561 - 580,601 - 620,1265,1225,1070,1030,990,950,840,780,590,530,16000,231,252,229,280,220,633,576,613,632,575,612,TC25499020,F,F,T,T,40,2.5,4.5,155,181,155,180,155,1,10,10,F,_______,0.5,0,-8.49,-6.97,-5.58,-5.28,1229.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0.74,0.76,1027,1251.25,1253.56,25.03,1235.36,10,27/07/2025 18:43,21.805,27/07/2025 22:40,22145,1061,1074,1,0,F,0,0,CutSheet,12.01 - 16.00,1201 - 1300,0,0,0,0,21,21,20,44,44,37,0,0
1257730301,20250727,TMTS,CG167,SDX,16.00,1219,CG157,0,1233,1230,7,25,SS400,250,1285,22197,3.35,7,7,40,39.86,55008,1,3,810,560,854,4118,4028,2987,0,2389,1849,1779,1778,0,1050,1.60,1.90,2.30,2.70,2.70,2.70,2.70,0,0,0,0,0,0,0,0,0,0,0,0,,,1073,1067,1076,0,0,1052,1007,1015,F,F,T,T,USED CB,575,0.95,2.35,32.54,37.19,34.86,30.21,27.89,25.57,25.03,0.26,0.00,0.19,0.15,0.13,0.11,0.00,T5W2FT1OTST3P7I3T,27/07/2025 22:14,1061 - 1080,1001 - 1020,39-40,3.21-3.40,1231-1240,07-Sep,0.91-1.00,.LE. 3.00,.LE. 80,53,16,21,79,14,64,970,7627,9044,9263,9966,10389,10651,12521,112,,,,,,,,,,861 - 880,821 - 840,821 - 840,621 - 640,561 - 580,621 - 640,1250,1210,1070,1030,990,950,840,780,590,530,16000,224,252,208,280,220,639,574,624,638,574,623,TC25493040,F,F,T,T,40,2.5,4.5,181,181,155,180,155,1,10,10,F,_______,0.5,0,-8.44,-7.28,-5.39,-5.85,1229.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0.73,0.74,1024,1251.06,1252.63,25.03,1234.57,10,27/07/2025 18:53,22.025,27/07/2025 22:43,22360,1059,1079,1,0,F,0,0,CutSheet,12.01 - 16.00,1201 - 1300,0,0,0,0,21,21,20,44,44,37,0,0
1257730311,20250727,TMTS,CG167,SDX,16.00,1219,CG157,0,1232,1230,10,25,SS400,250,1285,22205,3.30,7,7,40,40.21,54460,1,3,810,560,848,4144,4347,3016,0,2577,2102,1866,1957,0,1050,1.60,1.90,2.30,2.70,2.70,2.70,2.70,0,0,0,0,0,0,0,0,0,0,0,0,,,1088,1055,1073,0,0,1052,1001,1019,F,F,T,T,USED CB,584,0.94,2.35,32.54,37.19,34.86,30.21,27.89,25.57,25.03,0.25,0.00,0.19,0.15,0.13,0.11,0.00,T5W2FT1OTST3P7I3T,27/07/2025 22:20,1041 - 1060,1001 - 1020,39-40,3.21-3.40,1231-1240,10-Dec,0.91-1.00,.LE. 3.00,.LE. 80,49,9,25,75,8,54,970,7637,9055,9281,9984,10413,10669,12545,108,112,,,,,,,,,841 - 860,801 - 820,821 - 840,621 - 640,561 - 580,601 - 620,1250,1210,1070,1030,990,950,840,780,590,530,16000,224,251,221,280,220,635,568,614,635,568,613,TC25493020,F,F,T,T,40,2.5,4.5,181,181,155,180,155,1,10,10,F,_______,2,0,-8.64,-7.54,-5.67,-5.15,1231,0.5,0.5,0.5,0.5,0.5,0.5,1,0.73,0.76,1026,1252.87,1254.88,25.03,1235.93,10,27/07/2025 19:02,22.05,27/07/2025 22:49,22360,1053,1066,1,0,F,0,0,CutSheet,12.01 - 16.00,1201 - 1300,0,0,0,0,21,21,20,44,44,37,0,0
1257730321,20250727,TMTS,CG167,SDX,16.00,1219,CG157,0,1231,1230,8,25,SS400,250,1280,22230,3.30,7,7,40,39.92,54984,1,3,810,560,853,4077,4165,2921,0,2434,1874,1816,1856,0,1050,1.60,1.90,2.30,2.70,2.70,2.70,2.70,0,0,0,0,0,0,0,0,0,0,0,0,,,1067,1058,1072,0,0,1049,999,1008,F,F,T,T,USED CB,570,0.95,2.35,32.54,37.19,34.86,30.21,27.89,25.57,25.03,0.25,0.00,0.19,0.15,0.13,0.11,0.00,T5W2FT1OTST3P7I3T,27/07/2025 22:26,1041 - 1060,981 - 1000,39-40,3.21-3.40,1231-1240,07-Sep,0.91-1.00,.LE. 3.00,.LE. 80,52,11,13,79,39,84,970,7655,9078,9318,10021,10415,10674,12561,112,,,,,,,,,,861 - 880,821 - 840,821 - 840,621 - 640,581 - 600,641 - 660,1250,1210,1070,1030,990,950,840,780,590,530,16000,223,222,179,280,220,639,599,644,638,598,643,TC25493060,F,F,T,T,40,2.5,4.5,0,0,0,0,155,1,10,10,F,_______,1.5,0,-8.57,-7.96,-5.33,-6.13,1230.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0.73,0.76,1030,1252.02,1252.56,25.03,1234.41,10,27/07/2025 19:08,22.055,27/07/2025 22:57,22385,1053,1075,1,0,F,0,0,CutSheet,12.01 - 16.00,1201 - 1300,0,0,0,0,20,20,16,42,42,35,0,0
1257730331,20250727,TMTS,CG167,SDX,16.00,1219,CG157,0,1229,1245,12,25,SS400,250,1295,22231,3.19,7,7,40,40.29,54909,1,3,810,560,848,4188,4350,2957,0,2614,2129,1878,2017,0,1050,1.60,1.90,2.30,2.70,2.70,2.70,2.70,0,0,0,0,0,0,0,0,0,0,0,0,,,1076,1056,1073,0,0,1045,998,1015,F,F,T,T,USED CB,591,0.94,2.35,32.54,37.19,34.86,30.21,27.89,25.57,25.03,0.25,0.00,0.19,0.15,0.13,0.12,0.00,T5W2FT1OTST3P7I3T,27/07/2025 22:33,1041 - 1060,981 - 1000,39-40,3.01-3.20,1221-1230,10-Dec,0.91-1.00,.LE. 3.00,.LE. 80,48,9,21,89,24,85,970,7677,9099,9354,10055,10448,10692,12600,112,108,,,,,,,,,841 - 860,801 - 820,821 - 840,641 - 660,581 - 600,641 - 660,1265,1225,1070,1030,990,950,840,780,590,530,16000,209,236,186,280,220,649,584,645,649,583,645,TC25499060,F,F,T,T,40,2.5,4.5,155,181,155,180,155,1,10,10,F,_______,1.5,0,-8.84,-8.06,-5.83,-5.17,1230.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0.73,0.76,1020,1252.52,1254.11,25.03,1234.74,10,27/07/2025 19:21,21.93,27/07/2025 23:04,22250,1053,1066,1,0,F,0,0,CutSheet,12.01 - 16.00,1201 - 1300,0,0,0,0,20,20,16,42,42,35,0,0
1257730341,20250727,TMTS,CG167,SDX,16.00,1219,CG157,0,1231,1245,13,25,SS400,250,1290,22166,3.19,7,7,40,39.97,55161,1,3,810,560,855,4202,4134,2939,0,2437,1809,1844,1901,0,1050,1.60,1.90,2.30,2.70,2.70,2.70,2.70,0,0,0,0,0,0,0,0,0,0,0,0,,,1072,1062,1082,0,0,1050,1002,1006,F,F,T,T,USED CB,591,0.95,2.35,32.54,37.19,34.86,30.21,27.89,25.57,25.03,0.25,0.00,0.19,0.14,0.13,0.11,0.00,T5W2FT1OTST3P7I3T,27/07/2025 22:39,1061 - 1080,1001 - 1020,39-40,3.01-3.20,1231-1240,13-15,0.91-1.00,.LE. 3.00,.LE. 80,56,15,14,96,25,80,970,7650,9068,9302,9999,10430,10675,12565,112,,,,,,,,,,861 - 880,821 - 840,821 - 840,641 - 660,581 - 600,621 - 640,1265,1225,1070,1030,990,950,840,780,590,530,16000,211,240,184,280,220,656,585,640,655,585,640,TC25499010,F,F,T,T,40,2.5,4.5,155,181,155,180,155,1,10,10,F,_______,1.5,0,-8.83,-8.45,-5.38,-5.90,1230.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0.74,0.74,1028,1252.06,1252.38,25.03,1233.69,10,27/07/2025 19:28,21.945,27/07/2025 23:07,22265,1061,1081,1,0,F,0,0,CutSheet,12.01 - 16.00,1201 - 1300,0,0,0,0,20,20,16,42,42,33,0,0
1257730351,20250727,TMTS,CG157,SDX,12.00,1219,CG157,0,1234,1230,15,25,SS400,250,1285,22276,3.19,7,7,40,40.16,55155,1,3,820,580,827,5926,6301,2727,2398,2730,2369,2296,1945,0,1050,1.60,1.90,2.30,2.70,2.70,2.70,2.70,0,0,0,0,0,0,0,0,0,0,0,0,,,1082,1054,1074,0,0,1053,997,1015,F,T,T,T,USED CB,597,0.85,2.80,32.54,37.19,34.86,30.21,27.89,25.57,25.03,0.24,0.20,0.21,0.17,0.15,0.11,0.00,T5W2FT1OTST3P7I3T,27/07/2025 22:45,1041 - 1060,981 - 1000,39-40,3.01-3.20,1231-1240,13-15,0.81-0.90,.LE. 3.00,.LE. 80,12,-28,-21,20,-10,15,970,7603,9010,9210,9906,10391,10641,12504,,,,,,,,,,,821 - 840,781 - 800,781 - 800,601 - 620,561 - 580,581 - 600,1250,1210,1070,1030,990,950,850,790,610,550,16000,232,222,204,270,210,600,570,595,600,569,595,TC25494020,F,F,T,T,40,2.5,4.5,155,181,155,180,155,1,10,10,F,_______,0,0,-9.00,-7.17,-5.72,-4.57,1229,0.5,0.5,0.5,0.5,0.5,0.5,1,0.73,0.76,1032,1250.89,1254.33,25.03,1234.86,10,27/07/2025 19:34,21.945,27/07/2025 23:10,22245,1051,1067,1,0,F,0,0,CutSheet,8.01 - 12.00,1201 - 1300,0,0,0,0,17,17,17,34,34,34,0,0
1257730361,20250727,TMTS,CG157,SDX,12.00,1219,CG157,0,1235,1230,12,25,SS400,250,1280,22191,3.19,7,7,40,39.96,55429,1,3,820,580,830,5962,6151,2701,2180,2429,2222,2261,2018,0,1050,1.60,1.90,2.30,2.70,2.70,2.70,2.70,0,0,0,0,0,0,0,0,0,0,0,0,,,1063,1060,1079,0,0,1056,1002,1003,F,F,T,T,USED CB,582,0.85,2.80,32.54,37.19,34.86,30.21,27.89,25.57,25.03,0.24,0.20,0.21,0.17,0.16,0.12,0.00,T5W2FT1OTST3P7I3T,27/07/2025 22:52,1061 - 1080,1001 - 1020,39-40,3.01-3.20,1231-1240,10-Dec,0.81-0.90,.LE. 3.00,.LE. 80,17,-15,-5,37,6,31,970,7589,8994,9184,9880,10370,10629,12484,313,,,,,,,,,,821 - 840,801 - 820,801 - 820,601 - 620,581 - 600,601 - 620,1250,1210,1070,1030,990,950,850,790,610,550,16000,220,218,204,270,210,617,586,611,616,586,610,TC25497110,F,F,T,T,40,2.5,4.5,155,181,155,180,155,1,10,10,F,_______,0,0,-9.02,-7.76,-5.04,-5.56,1229,0.5,0.5,0.5,0.5,0.5,0.5,1,0.74,0.75,1039,1250.21,1252.11,25.03,1233.15,10,27/07/2025 19:40,21.815,27/07/2025 23:16,22140,1060,1076,1,0,F,0,0,CutSheet,8.01 - 12.00,1201 - 1300,0,0,0,0,16,16,16,33,33,33,0,0
1257730371,20250727,TMTS,CG157,SDX,12.00,1219,CG157,0,1236,1230,16,25,SS400,250,1280,22214,3.16,7,7,40,40.07,55210,1,3,820,580,826,6081,6386,2783,2300,2648,2318,2322,1991,0,1050,1.60,1.90,2.30,2.70,2.70,2.70,2.70,0,0,0,0,0,0,0,0,0,0,0,0,,,1088,1056,1075,0,0,1058,1000,1016,F,F,T,T,USED CB,594,0.85,2.80,32.54,37.19,34.86,30.21,27.89,25.57,25.03,0.24,0.20,0.21,0.17,0.16,0.11,0.00,T5W2FT1OTST3P7I3T,27/07/2025 22:58,1041 - 1060,1001 - 1020,39-40,3.01-3.20,1231-1240,16-18,0.81-0.90,.LE. 3.00,.LE. 80,12,-17,17,33,9,42,970,7564,8960,9134,9836,10342,10621,12464,313,,,,,,,,,,821 - 840,801 - 820,821 - 840,601 - 620,581 - 600,621 - 640,1250,1210,1070,1030,990,950,850,790,610,550,16000,220,215,215,270,210,613,589,622,612,588,621,TC25497100,F,F,T,T,40,2.5,4.5,155,181,155,180,155,1,10,10,F,_______,0,0,-9.11,-8.09,-5.47,-4.77,1229,0.5,0.5,0.5,0.5,0.5,0.5,1,0.74,0.76,1035,1250.63,1252.44,25.03,1233.01,10,27/07/2025 19:48,21.85,27/07/2025 23:23,22170,1048,1066,1,0,F,0,0,CutSheet,8.01 - 12.00,1201 - 1300,0,0,0,0,16,16,16,33,33,33,0,0
1257730381,20250727,TMTS,CG157,SDX,12.00,1219,CG157,0,1240,1245,19,25,SS400,250,1300,22394,3.18,7,7,40,40.05,55183,1,3,820,580,831,5985,6116,2704,2121,2404,2224,2250,2043,0,1050,1.60,1.90,2.30,2.70,2.70,2.70,2.70,0,0,0,0,0,0,0,0,0,0,0,0,,,1067,1060,1083,0,0,1059,1006,1010,F,F,T,T,USED CB,0,0.85,2.80,32.54,37.19,34.86,30.21,27.89,25.57,25.03,0.25,0.20,0.21,0.17,0.15,0.12,0.00,T5W2FT1OTST3P7I3T,27/07/2025 23:04,1041 - 1060,1001 - 1020,39-40,3.01-3.20,1231-1240,19-21,0.81-0.90,.LE. 3.00,.LE. 80,18,0,4,31,18,37,970,7506,8890,9065,9718,10227,10587,12429,313,,,,,,,,,,821 - 840,801 - 820,821 - 840,601 - 620,581 - 600,601 - 620,1265,1225,1070,1030,990,950,850,790,610,550,16000,227,222,206,270,210,611,598,617,610,597,617,TC25491030,F,F,T,T,40,2.5,4.5,155,181,155,180,155,1,10,10,F,_______,0,0,-9.21,-8.41,-5.05,-5.09,1229,0.5,0.5,0.5,0.5,0.5,0.5,1,0.74,0.75,1043,1250.22,1251.25,25.03,1232.05,10,27/07/2025 19:53,21.95,27/07/2025 23:29,22310,1058,1083,1,0,F,0,0,CutSheet,8.01 - 12.00,1201 - 1300,0,0,0,0,16,16,16,33,33,33,0,0
1257730391,20250727,TMTS,CG157,SDX,12.00,1219,CG157,0,1241,1230,14,25,SS400,250,1285,22208,3.16,7,7,40,40.14,55123,1,3,820,580,833,6048,6249,2768,2258,2654,2246,2249,1940,0,1050,1.60,1.90,2.30,2.70,2.70,2.70,2.70,0,0,0,0,0,0,0,0,0,0,0,0,,,1085,1061,1080,0,0,1061,1004,1020,F,F,T,T,USED CB,588,0.86,2.82,32.54,37.19,34.86,30.21,27.89,25.57,25.03,0.25,0.20,0.21,0.17,0.15,0.11,0.00,T5W2FT1OTST3P7I3T,27/07/2025 23:10,1061 - 1080,1001 - 1020,39-40,3.01-3.20,1241-1250,13-15,0.81-0.90,.LE. 3.00,.LE. 80,18,-1,10,38,23,51,970,7488,8867,9042,9682,10192,10577,12425,313,,,,,,,,,,821 - 840,801 - 820,821 - 840,601 - 620,601 - 620,621 - 640,1250,1210,1070,1030,990,950,850,790,610,550,16000,220,216,199,270,210,618,603,631,618,602,630,TC25497080,F,F,T,T,40,2.5,4.5,155,181,155,180,155,1,10,10,F,_______,0,0,-9.19,-8.69,-5.16,-5.25,1229,0.5,0.5,0.5,0.5,0.5,0.5,1,0.73,0.76,1029,1250.33,1250.67,25.03,1231.74,10,27/07/2025 20:01,21.85,27/07/2025 23:35,22165,1056,1070,1,0,F,0,0,CutSheet,8.01 - 12.00,1201 - 1300,0,0,0,0,16,16,16,33,33,33,0,0
1257730401,20250727,TMTS,CG157,SDX,12.00,1219,CG157,12,1244,1245,23,25,SS400,250,1290,22240,3.18,7,7,40,39.95,55325,1,3,820,580,837,5912,6024,2703,2086,2412,2179,2194,1985,0,1050,1.60,1.90,2.30,2.70,2.70,2.70,2.70,0,0,0,0,0,0,0,0,0,0,0,0,,,1076,1065,1085,0,0,1059,1005,1011,F,F,T,T,USED CB,595,0.85,2.80,32.54,37.19,34.86,30.21,27.89,25.57,25.03,0.25,0.20,0.21,0.17,0.16,0.12,0.00,T5W2FT1OTST3P7I3T,27/07/2025 23:17,1061 - 1080,1001 - 1020,39-40,3.01-3.20,1241-1250,22-24,0.81-0.90,.LE. 3.00,.LE. 80,22,-11,2,36,18,49,970,7447,8818,8994,9602,10113,10555,12415,101,313,,,,,,,,,841 - 860,801 - 820,821 - 840,601 - 620,581 - 600,621 - 640,1265,1225,1070,1030,990,950,850,790,610,550,16000,226,212,194,270,210,616,598,629,616,597,628,TC25491020,F,F,T,T,40,2.5,4.5,155,181,155,180,155,1,10,10,F,_______,0,0,-9.16,-8.80,-5.23,-5.76,1229,0.5,0.5,0.5,0.5,0.5,0.5,1,0.73,0.74,1041,1250.40,1250.63,25.03,1231.66,10,27/07/2025 20:06,21.895,27/07/2025 23:45,22240,1062,1083,1,0,F,0,0,CutSheet,8.01 - 12.00,1201 - 1300,0,0,0,0,16,16,16,33,33,33,0,0
1257730411,20250727,TMTS,CG157,SDX,12.00,1219,CG157,12,1241,1245,11,25,SS400,250,1285,22227,3.18,7,7,40,40.30,54961,1,3,820,580,830,6069,6388,2901,2344,2817,2385,2401,2043,0,1050,1.60,1.90,2.30,2.70,2.70,2.70,2.70,0,0,0,0,0,0,0,0,0,0,0,0,,,1093,1057,1073,0,0,1053,1001,1015,F,F,T,T,USED CB,588,0.88,2.90,32.54,37.19,34.86,30.21,27.89,25.57,25.03,0.25,0.20,0.21,0.17,0.16,0.11,0.00,T5W2FT1OTST3P7I3T,27/07/2025 23:23,1041 - 1060,1001 - 1020,39-40,3.01-3.20,1241-1250,10-Dec,0.81-0.90,.LE. 3.00,.LE. 80,17,3,15,37,23,51,970,7488,8868,9043,9686,10195,10580,12428,313,,,,,,,,,,821 - 840,821 - 840,821 - 840,601 - 620,601 - 620,621 - 640,1265,1225,1070,1030,990,950,850,790,610,550,16000,220,221,204,270,210,617,603,631,616,602,630,TC25497030,F,F,T,T,40,2.5,4.5,155,181,155,180,155,1,10,9,F,_______,0,0,-9.41,-8.86,-5.52,-5.01,1229,0.5,0.5,0.5,0.5,0.5,0.5,1,0.73,0.76,1026,1250.68,1251.78,25.03,1231.86,10,27/07/2025 20:12,21.9,27/07/2025 23:52,22220,1050,1063,1,0,F,0,0,CutSheet,8.01 - 12.00,1201 - 1300,0,0,0,0,17,17,17,34,34,34,0,0
